CLZN_CD,RPRSN_KOFT,KOFTR_LIST,SMLRT_KOFT,ADDTN_KOFT,CTPRV_CD,SGNG_CD,ZONE_AREA,ETC_PCMTT,KOFTR_NM
0,환경보전림,,,,50,50130,367431.34143900000,,환경보전림
0,편백,,,,50,50130,101271.50297100000,,편백
0,소나무,,,,50,50110,97254.32793200000,,소나무
0,소나무,,,,50,50110,91054.68194150000,,소나무
0,편백,,,,50,50110,21463.54098000000,,편백
0,소나무,,,,50,50110,156099.42842200000,,소나무
0,편백,,,,50,50110,30522.92344250000,,편백
0,편백,,,,50,50110,90767.27590500000,,편백
0,소나무,,,,50,50110,1301474.15936000000,,소나무
0,소나무,,,,50,50110,291045.08869900000,,소나무
0,소나무,,,,50,50110,160319.40031400000,,소나무
0,환경보전림,,,,50,50110,35573.46130350000,,환경보전림
0,소나무,,,,50,50110,2033691.79679000000,,소나무
0,소나무,,,,50,50110,752671.88366900000,,소나무
0,환경보전림,,,,50,50110,93334.58772100000,,환경보전림
0,소나무,,,,50,50110,1836209.43027000000,,소나무
0,소나무,,,,50,50110,469709.42009900000,,소나무
0,"삼나무,소나무",,,,50,50110,24829.47793550000,,삼나무
0,"삼나무,소나무",,,,50,50110,15215.38938700000,,삼나무
0,"삼나무,소나무",,,,50,50110,66996.89535250000,,삼나무
0,"삼나무,소나무",,,,50,50110,306836.14916800000,,삼나무
0,소나무,,,,50,50110,341978.41780200000,,소나무
0,"삼나무,소나무",,,,50,50110,64006.28037849990,,삼나무
0,환경보전림,,,,50,50110,60348.96880550000,,환경보전림
0,소나무,,,,50,50110,238598.35672000000,,소나무
0,소나무,,,,50,50110,238598.35672000000,,소나무
0,"소나무,편백",,,,50,50110,296614.59655300000,,소나무
0,"소나무,편백",,,,50,50110,296614.59655300000,,소나무
0,소나무,,,,50,50110,431944.62360800000,,소나무
0,환경보전림,,,,50,50110,61112.39493700000,,환경보전림
0,소나무,,,,50,50110,233325.06385400000,,소나무
0,소나무,,,,50,50110,6596.95412038000,,소나무
0,환경보전림,,,,50,50110,118567.16885400000,,환경보전림
0,환경보전림,,,,50,50110,54183.51227950000,,환경보전림
0,환경보전림,,,,50,50110,17477.21933300000,,환경보전림
0,환경보전림,,,,50,50110,221761.49639800000,,환경보전림
0,환경보전림,,,,50,50110,262661.21752100000,,환경보전림
0,환경보전림,,,,50,50110,71809.69853750000,,환경보전림
0,환경보전림,,,,50,50110,95259.59159000000,,환경보전림
0,환경보전림,,,,50,50110,382957.92909200000,,환경보전림
0,환경보전림,,,,50,50110,24449.91122000000,,환경보전림
0,환경보전림,,,,50,50110,21583.26777750000,,환경보전림
0,환경보전림,,,,50,50110,336764.14331500000,,환경보전림
0,환경보전림,,,,50,50110,291020.56068400000,,환경보전림
0,환경보전림,,,,50,50110,107704.74093200000,,환경보전림
0,환경보전림,,,,50,50110,32608.13746450000,,환경보전림
0,환경보전림,,,,50,50110,1400229.82829000000,,환경보전림
0,환경보전림,,,,50,50110,18128.86477450000,,환경보전림
0,환경보전림,,,,50,50110,12089.36969650000,,환경보전림
0,환경보전림,,,,50,50110,146682.21287800000,,환경보전림
0,환경보전림,,,,50,50110,55440.41585350000,,환경보전림
0,환경보전림,,,,50,50110,19949.92468500000,,환경보전림
0,"삼나무,소나무,편백",,,,50,50110,36678.19600750000,,삼나무
0,"삼나무,소나무,편백",,,,50,50110,36678.19600750000,,삼나무
0,소나무,,,,50,50110,160426.30393600000,,소나무
0,소나무,,,,50,50110,160426.30393600000,,소나무
0,"소나무,편백",,,,50,50110,69747.39056700000,,소나무
0,소나무,,,,50,50110,426289.10744000000,,소나무
0,소나무,,,,50,50110,426289.10744000000,,소나무
0,"삼나무,소나무,편백",,,,50,50110,348738.71702100000,,삼나무
0,"삼나무,소나무,편백",,,,50,50110,348738.71702100000,,삼나무
0,편백,,,,50,50110,48958.22939450000,,편백
0,편백,,,,50,50110,42944.58498949990,,편백
0,편백,,,,50,50110,184925.77571600000,,편백
0,"삼나무,소나무",,,,50,50110,35246.29580900000,,삼나무
0,"소나무,편백",,,,50,50110,2189115.31015000000,,소나무
0,소나무,,,,50,50110,771924.86832600000,,소나무
0,편백,,,,50,50110,179948.12498800000,,편백
0,환경보전림,,,,50,50110,184961.77421200000,,환경보전림
0,편백,,,,50,50110,317353.87560800000,,편백
0,편백,,,,50,50110,37282.80620250000,,편백
0,소나무,,,,50,50110,25790.24042620000,,소나무
0,소나무,,,,50,50110,52584.44051149990,,소나무
0,소나무,,,,50,50110,454557.70974300000,,소나무
0,"소나무,편백",,,,50,50110,190953.29870200000,,소나무
0,소나무,,,,50,50110,277919.78554600000,,소나무
0,소나무,,,,50,50110,343296.10031600000,,소나무
0,소나무,,,,50,50110,259108.35729000000,,소나무
0,"소나무,편백",,,,50,50110,200515.61229900000,,소나무
0,소나무,,,,50,50110,121157.52149600000,,소나무
0,환경보전림,,,,50,50110,256484.46318400000,,환경보전림
0,소나무,,,,50,50110,3544361.83438000000,,소나무
0,소나무,,,,50,50110,26412.36715550000,,소나무
0,환경보전림,,,,50,50110,48562.72743100000,,환경보전림
0,편백,,,,50,50110,264222.80990500000,,편백
0,환경보전림,,,,50,50110,145981.50043900000,,환경보전림
0,"삼나무,소나무",,,,50,50110,34059.68647700000,,삼나무
0,소나무,,,,50,50110,518627.66893900000,,소나무
0,소나무,,,,50,50110,518627.66893900000,,소나무
0,"삼나무,소나무",,,,50,50110,556872.99756000000,,삼나무
0,소나무,,,,50,50110,119315.20561700000,,소나무
0,"소나무,편백",,,,50,50110,183536.41415100000,,소나무
0,소나무,,,,50,50110,296477.54823200000,,소나무
0,소나무,,,,50,50110,296477.54823200000,,소나무
0,편백,,,,50,50110,102153.57263200000,,편백
0,편백,,,,50,50110,102153.57263200000,,편백
0,편백,,,,50,50110,127954.04335400000,,편백
0,"삼나무,소나무,편백",,,,50,50110,225947.66401000000,,삼나무
0,환경보전림,,,,50,50110,110403.31209300000,,환경보전림
0,환경보전림,,,,50,50110,61206.65961600000,,환경보전림
0,환경보전림,,,,50,50110,323314.45390100000,,환경보전림
0,소나무,,,,50,50110,473543.52245000000,,소나무
0,환경보전림,,,,50,50110,31767.66744500000,,환경보전림
0,환경보전림,,,,50,50110,17632.96556800000,,환경보전림
0,환경보전림,,,,50,50110,29395.48308800000,,환경보전림
0,환경보전림,,,,50,50110,19656.81754200000,,환경보전림
0,환경보전림,,,,50,50110,14480.76917300000,,환경보전림
0,환경보전림,,,,50,50110,75224.03422950000,,환경보전림
0,환경보전림,,,,50,50110,55262.46566150000,,환경보전림
0,환경보전림,,,,50,50110,32758.87603500000,,환경보전림
0,환경보전림,,,,50,50110,131426.32349000000,,환경보전림
0,환경보전림,,,,50,50110,17872.60190550000,,환경보전림
0,환경보전림,,,,50,50110,8873.04944000000,,환경보전림
0,환경보전림,,,,50,50110,24402.52792050000,,환경보전림
0,환경보전림,,,,50,50110,157390.60887100000,,환경보전림
0,환경보전림,,,,50,50110,39089.89953250000,,환경보전림
0,환경보전림,,,,50,50110,64582.02077150000,,환경보전림
0,환경보전림,,,,50,50110,11942.94183950000,,환경보전림
0,환경보전림,,,,50,50110,5816.70292350000,,환경보전림
0,환경보전림,,,,50,50110,27113.46780600000,,환경보전림
0,환경보전림,,,,50,50110,28280.49453150000,,환경보전림
0,환경보전림,,,,50,50110,73881.89037750000,,환경보전림
0,환경보전림,,,,50,50110,11236.38793450000,,환경보전림
0,환경보전림,,,,50,50110,69032.78701500000,,환경보전림
0,환경보전림,,,,50,50110,88525.20082300000,,환경보전림
0,환경보전림,,,,50,50110,38206.69583350000,,환경보전림
0,환경보전림,,,,50,50110,75916.09938950000,,환경보전림
0,편백,,,,50,50110,116481.28489000000,,편백
0,소나무,,,,50,50110,68020.43167650000,,소나무
0,소나무,,,,50,50110,68020.43167650000,,소나무
0,"삼나무,소나무",,,,50,50110,82866.59794650000,,삼나무
0,소나무,,,,50,50110,283475.79272600000,,소나무
0,편백,,,,50,50110,22807.12596650000,,편백
0,환경보전림,,,,50,50110,33248.25877500000,,환경보전림
0,환경보전림,,,,50,50110,33248.25877500000,,환경보전림
0,,,,"모감주나무,소사나무",50,50110,360703.99639500000,,모감주나무
0,환경보전림,환경보전림,,,50,50130,5792495.68604000000,,환경보전림
0,환경보전림,환경보전림,,,50,50130,2113209.90340000000,,환경보전림
0,환경보전림,환경보전림,,,50,50130,4129102.04820000000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,35854.77505800000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,28230.38969750000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,72892.86298200000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,87269.43083150000,,환경보전림
0,삼나무,가시나무류,,,50,50110,71057.63269100000,,삼나무
0,환경보전림,환경보전림,,,50,50110,810914.34757100000,,환경보전림
0,삼나무,"가시나무류,황칠나무",,,50,50110,37888.48144350000,,삼나무
0,환경보전림,가시나무류,,,50,50110,61521.21294750000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,110497.83442300000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,34304.75230100000,,환경보전림
0,삼나무,가시나무류,,,50,50110,49963.79957550000,,삼나무
0,삼나무,가시나무류,,,50,50110,70683.27952900000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,29572.86690100000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,60192.15141550000,,삼나무
0,환경보전림,환경보전림,,,50,50110,86378.45404450000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,226095.14040000000,,환경보전림
0,삼나무,"가시나무류,황칠나무",,,50,50110,182443.98517500000,,삼나무
0,환경보전림,환경보전림,,,50,50110,797166.55095300000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,1675674.25020000000,,환경보전림
0,삼나무,"가시나무류,황칠나무",,,50,50110,42852.53742250000,,삼나무
0,삼나무,가시나무류,,,50,50110,22996.79283350000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,140159.03656000000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,15183.42207300000,,삼나무
0,삼나무,가시나무류,,,50,50110,35618.97410700000,,삼나무
0,환경보전림,환경보전림,,,50,50110,20839.54448450000,,환경보전림
0,삼나무,가시나무류,,,50,50110,53009.72221700000,,삼나무
0,삼나무,가시나무류,,,50,50110,117488.64763600000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,99303.50632000000,,삼나무
0,환경보전림,환경보전림,,,50,50110,166518.44899900000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,709013.46214600000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,283575.96191000000,,환경보전림
0,삼나무,가시나무류,,,50,50110,45686.24231450000,,삼나무
0,환경보전림,환경보전림,,,50,50110,205927.05858500000,,환경보전림
0,삼나무,"가시나무류,황칠나무",,,50,50110,44546.52760200000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,49119.95957750000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,19685.54948200000,,삼나무
0,삼나무,가시나무류,,,50,50110,57152.25848800000,,삼나무
0,삼나무,가시나무류,,,50,50110,22885.51781000000,,삼나무
0,삼나무,가시나무류,,,50,50110,183478.82675800000,,삼나무
0,삼나무,가시나무류,,,50,50110,33675.18299700000,,삼나무
0,삼나무,가시나무류,,,50,50110,98539.79268250000,,삼나무
0,삼나무,가시나무류,,,50,50110,63849.70508900000,,삼나무
0,삼나무,가시나무류,,,50,50110,17318.97656750000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,76814.28042250000,,삼나무
0,환경보전림,환경보전림,,,50,50110,303202.71350200000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,303202.71350200000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,54113.93341050000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,35411.25044750000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,53939.65152350000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,27037.89002900000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,81603.44314450000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,81603.44314450000,,환경보전림
0,삼나무,가시나무류,,,50,50110,22714.02157450000,,삼나무
0,환경보전림,환경보전림,,,50,50110,55002.23249450000,,환경보전림
0,삼나무,가시나무류,,,50,50110,12345.08367050000,,삼나무
0,삼나무,가시나무류,,,50,50110,6515.29105950000,,삼나무
0,삼나무,가시나무류,,,50,50110,17042.77161300000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,265932.96388300000,,삼나무
0,환경보전림,환경보전림,,,50,50110,3287831.86276000000,,환경보전림
0,삼나무,"가시나무류,황칠나무",,,50,50110,17978.56989000000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,55544.33379700000,,삼나무
0,환경보전림,환경보전림,,,50,50110,3842009.93232000000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,271809.98064300000,,환경보전림
0,삼나무,가시나무류,,,50,50110,245627.58575200000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,22188.37576600000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,20665.04915350000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,43985.95808350000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,260229.12236300000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,182478.82831300000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,28096.75156400000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,543488.57017900000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,10797.86804600000,,삼나무
0,삼나무,"가시나무류,황칠나무",,,50,50110,40871.17338849990,,삼나무
0,환경보전림,환경보전림,,,50,50110,269124.38626800000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,20215.63209200000,,환경보전림
0,삼나무,"가시나무류,황칠나무",,,50,50110,21305.17120350000,,삼나무
0,환경보전림,환경보전림,,,50,50110,284655.82010800000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,653129.73492400000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,97280.97373250000,,환경보전림
0,삼나무,"가시나무류,황칠나무",,,50,50110,24305.78445800000,,삼나무
0,환경보전림,환경보전림,,,50,50110,358281.55582300000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,8244031.88252000000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,23517.03420250000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,138706.93659400000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,19880.00431200000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,7195.93850450000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,7195.93850450000,,환경보전림
0,소나무,"가시나무류,황칠나무",,,50,50110,58402.10210250000,,소나무
0,소나무,"가시나무류,황칠나무",,,50,50110,31133.37977050000,,소나무
0,환경보전림,환경보전림,,,50,50110,404841.16141900000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,404841.16141900000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,89394.09712950000,,환경보전림
0,소나무,"가시나무류,황칠나무",,,50,50110,137097.14461100000,,소나무
0,소나무,"가시나무류,황칠나무",,,50,50110,179556.29138000000,,소나무
0,소나무,"가시나무류,황칠나무",,,50,50110,19220.48529150000,,소나무
0,소나무,"가시나무류,황칠나무",,,50,50110,38658.75743750000,,소나무
0,소나무,"가시나무류,황칠나무",,,50,50110,21920.04700750000,,소나무
0,삼나무,가시나무류,,,50,50110,56412.19485650000,,삼나무
0,환경보전림,가시나무류,,,50,50110,250764.09739500000,,환경보전림
0,삼나무,가시나무류,,,50,50110,36059.78252150000,,삼나무
0,삼나무,가시나무류,,,50,50110,27037.26772600000,,삼나무
0,삼나무,가시나무류,,,50,50110,107591.40516200000,,삼나무
0,삼나무,가시나무류,,,50,50110,51769.12882050000,,삼나무
0,환경보전림,환경보전림,,,50,50110,196339.62124000000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,196339.62124000000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,268936.02797200000,,환경보전림
0,삼나무,가시나무류,,,50,50110,42037.05449400000,,삼나무
0,환경보전림,환경보전림,,,50,50110,63244.53232650000,,환경보전림
0,삼나무,가시나무류,,,50,50110,29128.09357900000,,삼나무
0,환경보전림,환경보전림,,,50,50110,193055.33391600000,,환경보전림
0,소나무,가시나무류,,,50,50110,47704.70472950000,,소나무
0,환경보전림,환경보전림,,,50,50110,645527.22883200000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,976380.76626600000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,2100283.70287000000,,환경보전림
0,삼나무,가시나무류,,,50,50110,19629.16532600000,,삼나무
0,환경보전림,환경보전림,,,50,50110,107460.56811400000,,환경보전림
0,삼나무,가시나무류,,,50,50110,29739.37469650000,,삼나무
0,삼나무,가시나무류,,,50,50110,41216.00592650000,,삼나무
0,소나무,가시나무류,,,50,50110,54490.21949600000,,소나무
0,삼나무,가시나무류,,,50,50110,11754.16382100000,,삼나무
0,환경보전림,환경보전림,,,50,50110,177949.43721000000,,환경보전림
0,환경보전림,가시나무류,,,50,50110,69698.96309050000,,환경보전림
0,환경보전림,환경보전림,,,50,50110,1838848.32979000000,,환경보전림
0,삼나무,가시나무류,,,50,50110,31970.09486250000,,삼나무
0,환경보전림,환경보전림,,,50,50110,395618.96380100000,,환경보전림
0,환경보전림,"가시나무류,비자나무,황칠나무",,,50,50110,193686.63235000000,,환경보전림
0,삼나무,가시나무류,,,50,50110,85803.45329100000,,삼나무
0,삼나무,가시나무류,,,50,50110,85803.45329100000,,삼나무
0,환경보전림,가시나무류,,,50,50110,97476.18734500000,,환경보전림
